Event_id,Episode,Alert,N,Date,Max_Winds,Population_in_tropical_storm,Population_in_Cat1_and_above,Countries
1001031,34,Green,20,02 Nov 2023 15:00,83,No people,No people,
1001031,34,Green,21,02 Nov 2023 21:00,93,No people,No people,
1001031,34,Green,22,03 Nov 2023 03:00,93,No people,No people,
1001031,34,Green,23,03 Nov 2023 09:00,83,No people,No people,
1001031,34,Green,24,03 Nov 2023 15:00,83,No people,No people,
1001031,34,Green,25,03 Nov 2023 21:00,74,No people,No people,
1001031,34,Green,26,04 Nov 2023 03:00,74,No people,No people,
1001031,34,Green,27,04 Nov 2023 09:00,74,No people,No people,
1001031,34,Green,28,04 Nov 2023 15:00,74,No people,No people,
1001031,34,Green,29,04 Nov 2023 21:00,83,No people,No people,
1001031,34,Green,30,05 Nov 2023 03:00,93,No people,No people,
1001031,34,Green,31,05 Nov 2023 09:00,93,No people,No people,
1001031,34,Green,32,05 Nov 2023 15:00,83,No people,No people,
1001031,34,Green,33,05 Nov 2023 21:00,65,No people,No people,
1001031,34,Green,34,06 Nov 2023 03:00,56,No people,No people,
1001032,6,Green,1,12 Nov 2023 12:00,65,20 thousand,No people,Palau
1001032,6,Green,2,12 Nov 2023 18:00,83,20 thousand,No people,Palau
1001032,6,Green,3,13 Nov 2023 00:00,83,6.7 million,No people,"Palau, Philippines"
1001032,6,Green,4,13 Nov 2023 06:00,74,4.2 million,No people,Philippines
1001032,6,Green,5,13 Nov 2023 12:00,65,6.8 million,No people,Philippines
1001032,6,Green,6,13 Nov 2023 18:00,37,No people,No people,
1001033,13,Green,1,13 Nov 2023 00:00,102,790 thousand,No people,Fiji
1001033,13,Green,2,13 Nov 2023 06:00,120,770 thousand,No people,Fiji
1001033,13,Green,3,13 Nov 2023 12:00,139,770 thousand,No people,Fiji
1001033,13,Green,4,13 Nov 2023 18:00,139,780 thousand,20 thousand,Fiji
1001033,13,Green,5,14 Nov 2023 00:00,130,780 thousand,1 thousand,Fiji
1001033,13,Green,6,14 Nov 2023 06:00,120,770 thousand,No people,Fiji
1001033,13,Green,7,14 Nov 2023 12:00,120,670 thousand,No people,Fiji
1001033,13,Green,8,14 Nov 2023 18:00,120,760 thousand,No people,Fiji
1001033,13,Green,9,15 Nov 2023 00:00,139,770 thousand,No people,Fiji
1001033,13,Green,10,15 Nov 2023 06:00,130,770 thousand,No people,Fiji
1001033,13,Green,11,15 Nov 2023 12:00,120,770 thousand,No people,Fiji
1001033,13,Green,12,15 Nov 2023 18:00,102,770 thousand,No people,Fiji
1001033,13,Green,13,16 Nov 2023 00:00,93,770 thousand,No people,Fiji
1001034,4,Orange,1,16 Nov 2023 18:00,74,48.2 million,No people,"Bangladesh, India"
1001034,4,Orange,2,17 Nov 2023 00:00,65,28 million,No people,"Bangladesh, India"
1001034,4,Orange,3,17 Nov 2023 06:00,74,54.4 million,No people,"India, Bangladesh"
1001034,4,Orange,4,17 Nov 2023 12:00,65,98.7 million,No people,"India, Bangladesh"
1001036,13,Green,1,23 Nov 2023 15:00,65,No people,No people,
1001036,13,Green,2,23 Nov 2023 21:00,65,No people,No people,
1001036,13,Green,3,24 Nov 2023 03:00,65,No people,No people,
1001036,13,Green,4,24 Nov 2023 09:00,56,No people,No people,
1001036,13,Green,5,24 Nov 2023 15:00,56,No people,No people,
1001036,13,Green,6,24 Nov 2023 21:00,56,No people,No people,
1001036,13,Green,7,25 Nov 2023 03:00,74,No people,No people,
1001036,13,Green,8,25 Nov 2023 09:00,74,No people,No people,
1001036,13,Green,9,25 Nov 2023 15:00,65,No people,No people,
1001036,13,Green,10,25 Nov 2023 21:00,65,No people,No people,
1001036,13,Green,11,26 Nov 2023 03:00,74,No people,No people,
1001036,13,Green,12,26 Nov 2023 09:00,65,No people,No people,
1001036,13,Green,13,26 Nov 2023 15:00,56,No people,No people,
1001037,8,Orange,1,03 Dec 2023 00:00,111,55.8 million,No people,India
1001037,8,Orange,2,03 Dec 2023 06:00,111,38.9 million,No people,India
1001037,8,Orange,3,03 Dec 2023 12:00,111,53.3 million,No people,India
1001037,8,Orange,4,03 Dec 2023 18:00,111,53.6 million,No people,India
1001037,8,Orange,5,04 Dec 2023 00:00,111,43 million,No people,India
1001037,8,Orange,6,04 Dec 2023 06:00,111,41.6 million,No people,India
1001037,8,Orange,7,04 Dec 2023 12:00,120,43.9 million,510 thousand,India
1001037,8,Orange,8,04 Dec 2023 18:00,111,37.2 million,No people,India
1001038,35,Green,1,05 Dec 2023 00:00,185,90 thousand,No people,"Solomon Islands, Papua New Guinea"
1001038,35,Green,2,05 Dec 2023 06:00,185,100 thousand,No people,"Solomon Islands, Papua New Guinea"
1001038,35,Green,3,05 Dec 2023 12:00,185,90 thousand,No people,"Solomon Islands, Papua New Guinea"
1001038,35,Green,4,05 Dec 2023 18:00,194,80 thousand,No people,Solomon Islands
1001038,35,Green,5,06 Dec 2023 00:00,194,80 thousand,No people,Solomon Islands
1001038,35,Green,6,06 Dec 2023 06:00,213,80 thousand,No people,Solomon Islands
1001038,35,Green,7,06 Dec 2023 12:00,204,80 thousand,No people,Solomon Islands
1001038,35,Green,8,06 Dec 2023 18:00,194,80 thousand,No people,Solomon Islands
1001038,35,Green,9,07 Dec 2023 00:00,194,80 thousand,No people,"Papua New Guinea, Solomon Islands"
1001038,35,Green,10,07 Dec 2023 06:00,194,80 thousand,No people,"Papua New Guinea, Solomon Islands"
1001038,35,Green,11,07 Dec 2023 12:00,194,80 thousand,No people,"Papua New Guinea, Solomon Islands"
1001038,35,Green,12,07 Dec 2023 18:00,204,80 thousand,No people,"Papua New Guinea, Solomon Islands"
1001038,35,Green,13,08 Dec 2023 00:00,222,340 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,14,08 Dec 2023 06:00,213,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,15,08 Dec 2023 12:00,204,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,16,08 Dec 2023 18:00,176,340 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,17,09 Dec 2023 00:00,167,330 thousand,5 thousand,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,18,09 Dec 2023 06:00,148,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,19,09 Dec 2023 12:00,130,330 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,20,09 Dec 2023 18:00,111,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,21,10 Dec 2023 00:00,102,360 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,22,10 Dec 2023 06:00,102,290 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,23,10 Dec 2023 12:00,102,390 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,24,10 Dec 2023 18:00,102,370 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,25,11 Dec 2023 00:00,93,620 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,26,11 Dec 2023 06:00,102,410 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,27,11 Dec 2023 12:00,93,390 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,28,11 Dec 2023 18:00,111,400 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,29,12 Dec 2023 00:00,111,400 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,30,12 Dec 2023 06:00,111,380 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,31,12 Dec 2023 12:00,93,340 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,32,12 Dec 2023 18:00,93,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,33,13 Dec 2023 00:00,102,360 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,34,13 Dec 2023 06:00,111,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001038,35,Green,35,13 Dec 2023 12:00,93,350 thousand,No people,"Papua New Guinea, Solomon Islands, Australia"
1001039,7,Green,4,17 Dec 2023 18:00,65,No people,No people,
1001039,7,Green,5,18 Dec 2023 00:00,56,No people,No people,Philippines
1001039,7,Green,6,18 Dec 2023 06:00,46,No people,No people,Philippines
1001039,7,Green,7,18 Dec 2023 12:00,46,No people,No people,Philippines
1001040,18,Green,1,31 Dec 2023 10:00,63,No people,No people,
1001040,18,Green,2,31 Dec 2023 16:00,74,No people,No people,
1001040,18,Green,3,31 Dec 2023 22:00,84,No people,No people,
1001040,18,Green,4,01 Jan 2024 04:00,84,280 thousand,No people,Madagascar
1001040,18,Green,5,01 Jan 2024 10:00,106,7.4 million,No people,Madagascar
1001040,18,Green,6,01 Jan 2024 16:00,127,970 thousand,No people,Madagascar
1001040,18,Green,7,01 Jan 2024 22:00,106,6.1 million,No people,Madagascar
1001040,18,Green,8,02 Jan 2024 04:00,84,8.9 million,No people,Madagascar
1001040,18,Green,9,02 Jan 2024 10:00,74,3.6 million,No people,Madagascar
1001040,18,Green,10,02 Jan 2024 16:00,74,2.1 million,No people,Madagascar
1001040,18,Green,11,02 Jan 2024 22:00,95,2 million,No people,Madagascar
1001040,18,Green,12,03 Jan 2024 04:00,95,7.1 million,No people,Madagascar
1001040,18,Green,13,03 Jan 2024 10:00,95,6.1 million,No people,Madagascar
1001040,18,Green,14,03 Jan 2024 16:00,84,6.1 million,No people,Madagascar
1001040,18,Green,15,03 Jan 2024 22:00,84,5 million,No people,Madagascar
1001040,18,Green,16,04 Jan 2024 04:00,95,5 million,No people,Madagascar
1001040,18,Green,17,04 Jan 2024 10:00,95,5 million,No people,Madagascar
1001040,18,Green,18,04 Jan 2024 16:00,95,5 million,No people,Madagascar
1001041,27,Red,1,12 Jan 2024 16:00,201,2.3 million,420 thousand,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001041,27,Red,2,12 Jan 2024 22:00,179,2.3 million,960 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Red,3,13 Jan 2024 04:00,201,2.3 million,860 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Red,4,13 Jan 2024 10:00,232,2.3 million,960 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Red,5,13 Jan 2024 16:00,232,2.3 million,960 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Red,6,13 Jan 2024 22:00,211,2.2 million,960 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Red,7,14 Jan 2024 04:00,190,2.3 million,960 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Red,8,14 Jan 2024 10:00,190,2.3 million,960 thousand,Miscellaneous (French) Indian Ocean Islands
1001041,27,Orange,9,14 Jan 2024 16:00,137,16.9 million,No people,"Miscellaneous (French) Indian Ocean Islands, Madagascar, Mauritius"
1001041,27,Red,10,14 Jan 2024 22:00,190,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Madagascar"
1001041,27,Orange,11,15 Jan 2024 04:00,169,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Madagascar"
1001041,27,Orange,12,15 Jan 2024 10:00,158,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Madagascar"
1001041,27,Orange,13,15 Jan 2024 16:00,137,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Madagascar"
1001041,27,Green,14,15 Jan 2024 22:00,137,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,15,16 Jan 2024 04:00,137,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,16,16 Jan 2024 10:00,116,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,17,16 Jan 2024 16:00,106,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,18,16 Jan 2024 22:00,116,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,19,17 Jan 2024 04:00,116,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,20,17 Jan 2024 10:00,106,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,21,17 Jan 2024 16:00,95,2.2 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,22,17 Jan 2024 22:00,95,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,23,18 Jan 2024 04:00,95,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,24,18 Jan 2024 10:00,106,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,25,18 Jan 2024 16:00,106,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,26,18 Jan 2024 22:00,84,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001041,27,Green,27,19 Jan 2024 04:00,63,2.3 million,960 thousand,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001042,33,Green,1,15 Jan 2024 06:00,120,No people,No people,
1001042,33,Green,2,15 Jan 2024 18:00,111,No people,No people,
1001042,33,Green,3,16 Jan 2024 06:00,111,No people,No people,
1001042,33,Green,4,16 Jan 2024 18:00,111,No people,No people,
1001042,33,Green,5,17 Jan 2024 06:00,111,No people,No people,
1001042,33,Green,6,17 Jan 2024 18:00,102,No people,No people,
1001042,33,Green,7,18 Jan 2024 06:00,102,No people,No people,
1001042,33,Green,8,18 Jan 2024 18:00,93,No people,No people,
1001042,33,Green,9,19 Jan 2024 06:00,111,No people,No people,
1001042,33,Green,10,19 Jan 2024 18:00,102,No people,No people,
1001042,33,Green,11,20 Jan 2024 06:00,139,No people,No people,
1001042,33,Green,12,20 Jan 2024 18:00,130,No people,No people,
1001042,33,Green,13,21 Jan 2024 06:00,148,No people,No people,
1001042,33,Green,14,21 Jan 2024 18:00,148,No people,No people,
1001042,33,Green,15,22 Jan 2024 06:00,148,No people,No people,
1001042,33,Green,16,22 Jan 2024 18:00,157,No people,No people,
1001042,33,Green,17,23 Jan 2024 06:00,139,No people,No people,
1001042,33,Green,18,23 Jan 2024 18:00,157,No people,No people,
1001042,33,Green,19,24 Jan 2024 06:00,194,No people,No people,
1001042,33,Green,20,24 Jan 2024 18:00,194,No people,No people,
1001042,33,Green,21,25 Jan 2024 06:00,194,No people,No people,
1001042,33,Green,22,25 Jan 2024 18:00,222,No people,No people,
1001042,33,Green,23,26 Jan 2024 06:00,222,No people,No people,
1001042,33,Green,24,26 Jan 2024 18:00,222,No people,No people,
1001042,33,Green,25,27 Jan 2024 06:00,213,No people,No people,
1001042,33,Green,26,27 Jan 2024 18:00,204,No people,No people,
1001042,33,Green,27,28 Jan 2024 06:00,194,No people,No people,
1001042,33,Green,28,28 Jan 2024 18:00,213,No people,No people,
1001042,33,Green,29,29 Jan 2024 06:00,194,No people,No people,
1001042,33,Green,30,29 Jan 2024 18:00,194,No people,No people,
1001042,33,Green,31,30 Jan 2024 06:00,185,No people,No people,
1001042,33,Green,32,30 Jan 2024 18:00,167,No people,No people,
1001042,33,Green,33,31 Jan 2024 06:00,120,No people,No people,
1001043,14,Green,1,23 Jan 2024 00:00,120,360 thousand,No people,Australia
1001043,14,Green,2,23 Jan 2024 06:00,111,430 thousand,No people,Australia
1001043,14,Green,3,23 Jan 2024 12:00,102,410 thousand,No people,Australia
1001043,14,Green,4,23 Jan 2024 18:00,102,310 thousand,No people,Australia
1001043,14,Green,5,24 Jan 2024 00:00,102,470 thousand,No people,Australia
1001043,14,Green,6,24 Jan 2024 06:00,102,290 thousand,No people,Australia
1001043,14,Green,7,24 Jan 2024 12:00,102,330 thousand,No people,Australia
1001043,14,Green,8,24 Jan 2024 18:00,102,270 thousand,No people,Australia
1001043,14,Green,9,25 Jan 2024 00:00,102,380 thousand,No people,Australia
1001043,14,Green,12,01 Feb 2024 18:00,74,620 thousand,No people,Australia
1001043,14,Green,13,02 Feb 2024 00:00,83,620 thousand,No people,Australia
1001043,14,Green,14,02 Feb 2024 06:00,65,620 thousand,No people,Australia
1001044,13,Green,1,24 Jan 2024 06:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,2,24 Jan 2024 12:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,3,24 Jan 2024 18:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,4,25 Jan 2024 00:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,5,25 Jan 2024 06:00,106,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,6,25 Jan 2024 12:00,106,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,7,25 Jan 2024 18:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,8,26 Jan 2024 00:00,106,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,9,26 Jan 2024 06:00,106,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,10,26 Jan 2024 12:00,106,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,11,26 Jan 2024 18:00,84,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,12,27 Jan 2024 00:00,84,2.3 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001044,13,Green,13,27 Jan 2024 06:00,84,2.3 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001045,11,Green,1,30 Jan 2024 18:00,95,40 thousand,No people,Mauritius
1001045,11,Green,2,31 Jan 2024 00:00,95,40 thousand,No people,Mauritius
1001045,11,Green,3,31 Jan 2024 06:00,95,No people,No people,
1001045,11,Green,4,31 Jan 2024 12:00,95,No people,No people,
1001045,11,Green,5,31 Jan 2024 18:00,95,No people,No people,
1001045,11,Green,6,01 Feb 2024 00:00,95,No people,No people,
1001045,11,Green,7,01 Feb 2024 06:00,95,No people,No people,
1001045,11,Green,8,01 Feb 2024 12:00,95,No people,No people,
1001045,11,Green,9,01 Feb 2024 18:00,63,No people,No people,
1001045,11,Green,10,02 Feb 2024 00:00,63,No people,No people,
1001045,11,Green,11,02 Feb 2024 06:00,95,No people,No people,
1001046,8,Green,1,05 Feb 2024 12:00,83,Few people,No people,Cook Islands
1001046,8,Green,2,05 Feb 2024 18:00,83,260 thousand,No people,"Cook Islands, French Polynesia"
1001046,8,Green,3,06 Feb 2024 00:00,93,230 thousand,No people,"Cook Islands, French Polynesia"
1001046,8,Green,4,06 Feb 2024 06:00,83,260 thousand,No people,French Polynesia
1001046,8,Green,5,06 Feb 2024 18:00,83,250 thousand,No people,French Polynesia
1001046,8,Green,6,07 Feb 2024 06:00,65,230 thousand,No people,French Polynesia
1001046,8,Green,7,07 Feb 2024 18:00,93,10 thousand,No people,French Polynesia
1001046,8,Green,8,08 Feb 2024 06:00,83,Few people,No people,
1001047,7,Green,1,06 Feb 2024 18:00,74,No people,No people,
1001047,7,Green,2,07 Feb 2024 00:00,74,1 thousand,No people,
1001047,7,Green,3,07 Feb 2024 06:00,74,1 thousand,No people,Cook Islands
1001047,7,Green,4,07 Feb 2024 12:00,83,1 thousand,No people,Cook Islands
1001047,7,Green,5,07 Feb 2024 18:00,93,1 thousand,No people,Cook Islands
1001047,7,Green,6,08 Feb 2024 00:00,83,1 thousand,No people,Cook Islands
1001047,7,Green,7,08 Feb 2024 12:00,56,1 thousand,No people,Cook Islands
1001048,12,Green,1,08 Feb 2024 00:00,93,140 thousand,No people,Vanuatu
1001048,12,Green,2,08 Feb 2024 06:00,93,170 thousand,No people,Vanuatu
1001048,12,Green,3,08 Feb 2024 12:00,83,150 thousand,No people,Vanuatu
1001048,12,Green,4,08 Feb 2024 18:00,83,150 thousand,No people,Vanuatu
1001048,12,Green,5,09 Feb 2024 00:00,74,270 thousand,No people,Vanuatu
1001048,12,Green,6,09 Feb 2024 06:00,74,290 thousand,No people,Vanuatu
1001048,12,Green,7,09 Feb 2024 12:00,74,260 thousand,No people,Vanuatu
1001048,12,Green,8,09 Feb 2024 18:00,74,260 thousand,No people,Vanuatu
1001048,12,Green,9,10 Feb 2024 00:00,74,230 thousand,No people,Vanuatu
1001048,12,Green,10,10 Feb 2024 06:00,56,230 thousand,No people,Vanuatu
1001048,12,Green,11,11 Feb 2024 00:00,65,230 thousand,No people,Vanuatu
1001048,12,Green,12,11 Feb 2024 06:00,56,230 thousand,No people,Vanuatu
1001049,17,Green,1,15 Feb 2024 12:00,127,No people,No people,
1001049,17,Green,2,15 Feb 2024 18:00,137,No people,No people,
1001049,17,Green,3,16 Feb 2024 00:00,137,No people,No people,
1001049,17,Green,4,16 Feb 2024 06:00,169,No people,No people,
1001049,17,Green,5,16 Feb 2024 12:00,169,No people,No people,
1001049,17,Green,6,16 Feb 2024 18:00,201,No people,No people,
1001049,17,Green,7,17 Feb 2024 00:00,201,No people,No people,
1001049,17,Green,8,17 Feb 2024 06:00,190,No people,No people,
1001049,17,Green,9,17 Feb 2024 12:00,201,No people,No people,
1001049,17,Green,10,17 Feb 2024 18:00,169,No people,No people,
1001049,17,Green,11,18 Feb 2024 00:00,179,No people,No people,
1001049,17,Green,12,18 Feb 2024 06:00,201,No people,No people,
1001049,17,Green,13,18 Feb 2024 12:00,243,No people,No people,
1001049,17,Green,14,18 Feb 2024 18:00,232,No people,No people,
1001049,17,Green,15,19 Feb 2024 00:00,211,No people,No people,
1001049,17,Green,16,19 Feb 2024 06:00,190,No people,No people,
1001049,17,Green,17,19 Feb 2024 12:00,179,No people,No people,
1001050,13,Green,1,15 Feb 2024 18:00,65,2 thousand,No people,Australia
1001050,13,Green,2,16 Feb 2024 00:00,65,2 thousand,No people,Australia
1001050,13,Green,3,16 Feb 2024 06:00,65,2 thousand,No people,Australia
1001050,13,Green,4,22 Feb 2024 00:00,93,20 thousand,No people,Australia
1001050,13,Green,5,22 Feb 2024 06:00,93,10 thousand,No people,Australia
1001050,13,Green,6,22 Feb 2024 12:00,93,10 thousand,No people,Australia
1001050,13,Green,7,22 Feb 2024 18:00,83,10 thousand,No people,Australia
1001050,13,Green,8,23 Feb 2024 00:00,83,10 thousand,No people,Australia
1001050,13,Green,9,23 Feb 2024 06:00,74,10 thousand,No people,Australia
1001050,13,Green,10,23 Feb 2024 12:00,74,9 thousand,No people,Australia
1001050,13,Green,11,23 Feb 2024 18:00,65,4 thousand,No people,Australia
1001050,13,Green,12,24 Feb 2024 00:00,65,4 thousand,No people,Australia
1001050,13,Green,13,24 Feb 2024 06:00,56,4 thousand,No people,Australia
1001051,4,Green,1,15 Feb 2024 18:00,93,20 thousand,No people,Cook Islands
1001051,4,Green,2,16 Feb 2024 00:00,83,20 thousand,No people,Cook Islands
1001051,4,Green,3,16 Feb 2024 12:00,74,20 thousand,No people,Cook Islands
1001051,4,Green,4,17 Feb 2024 00:00,83,20 thousand,No people,Cook Islands
1001052,20,Orange,1,19 Feb 2024 00:00,158,2.2 million,1.3 million,Mauritius
1001052,20,Orange,2,19 Feb 2024 06:00,158,2.2 million,1.3 million,Mauritius
1001052,20,Orange,3,19 Feb 2024 12:00,148,2.2 million,1.3 million,Mauritius
1001052,20,Green,4,19 Feb 2024 18:00,74,No people,No people,
1001052,20,Orange,5,20 Feb 2024 00:00,137,2.2 million,1.2 million,Mauritius
1001052,20,Green,6,20 Feb 2024 06:00,158,1.3 million,No people,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001052,20,Green,7,20 Feb 2024 12:00,148,1.3 million,No people,Mauritius
1001052,20,Green,8,20 Feb 2024 18:00,148,1.3 million,No people,Mauritius
1001052,20,Green,9,21 Feb 2024 00:00,137,1.3 million,No people,Mauritius
1001052,20,Green,10,21 Feb 2024 06:00,137,2.2 million,No people,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001052,20,Green,11,21 Feb 2024 12:00,137,1.5 million,No people,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001052,20,Green,12,21 Feb 2024 18:00,137,2.2 million,No people,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001052,20,Green,13,22 Feb 2024 00:00,127,2.2 million,No people,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001052,20,Green,14,22 Feb 2024 06:00,116,2.2 million,No people,"Mauritius, Miscellaneous (French) Indian Ocean Islands"
1001052,20,Green,15,22 Feb 2024 12:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001052,20,Green,16,22 Feb 2024 18:00,116,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001052,20,Green,17,23 Feb 2024 00:00,116,2.4 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius, Madagascar"
1001052,20,Green,18,23 Feb 2024 06:00,106,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001052,20,Green,19,23 Feb 2024 12:00,84,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001052,20,Green,20,23 Feb 2024 18:00,74,2.2 million,No people,"Miscellaneous (French) Indian Ocean Islands, Mauritius"
1001053,20,Green,1,03 Mar 2024 06:00,63,No people,No people,
1001053,20,Green,2,03 Mar 2024 12:00,116,3 million,No people,Madagascar
1001053,20,Green,3,10 Mar 2024 06:00,63,No people,No people,
1001053,20,Orange,4,10 Mar 2024 12:00,63,10.7 million,No people,"Mozambique, Malawi"
1001053,20,Green,5,10 Mar 2024 18:00,127,14 million,No people,"Mozambique, Zimbabwe, South Africa, Eswatini"
1001053,20,Green,6,11 Mar 2024 00:00,137,15 million,No people,"Mozambique, Zimbabwe, South Africa, Eswatini"
1001053,20,Orange,7,11 Mar 2024 06:00,116,19 million,No people,"Mozambique, Zimbabwe, South Africa, Eswatini"
1001053,20,Orange,8,11 Mar 2024 12:00,74,17.1 million,No people,"Mozambique, Zimbabwe, South Africa, Eswatini"
1001053,20,Orange,9,11 Mar 2024 18:00,95,18.7 million,No people,"Mozambique, Zimbabwe, South Africa, Eswatini"
1001053,20,Green,10,12 Mar 2024 00:00,148,18.8 million,No people,"Mozambique, Zimbabwe, Malawi, South Africa, Eswatini"
1001053,20,Green,11,12 Mar 2024 06:00,148,18.4 million,No people,"Mozambique, Zimbabwe, South Africa, Malawi, Eswatini"
1001053,20,Green,12,12 Mar 2024 12:00,158,17.4 million,No people,"Mozambique, Zimbabwe, South Africa, Eswatini, Malawi"
1001053,20,Orange,13,12 Mar 2024 18:00,74,20.6 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001053,20,Orange,14,13 Mar 2024 00:00,74,29.2 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001053,20,Orange,15,13 Mar 2024 06:00,74,28.9 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
