Event_id,Episode,Name,LOCODE,Country
1001105,27,Calayan,,Philippines
1001105,27,Claveria,,Philippines
1001105,27,Pratas Island,,China
1001105,27,Dirique Inlet,,Philippines
1001105,27,Abulog,,Philippines
1001105,27,Port San Vicente,,Philippines
1001105,27,Aparri,PHAPR,Philippines
1001105,27,Laoag,PHLAO,Philippines
1001105,27,Gan Bay,,Philippines
1001105,27,Salomague,,Philippines
1001105,27,Pandan,,Philippines
1001105,27,Port San Esteban,,Philippines
1001105,27,Palanan,,Philippines
1001105,27,Casiguaran,,Philippines
1001109,9,Salina Cruz,MXSCX,Mexico
1001111,23,South Riding Point,BSSRP,The Bahamas
1001111,23,Freeport,BSFPO,The Bahamas
1001111,23,Canaveral Harbor,,Wake Island
1001111,23,Port Canaveral,USPCA,Wake Island
1001111,23,Fort Pierce,USFPR,Wake Island
1001111,23,Berry Island,,The Bahamas
1001111,23,Palm Beach,USPAB,Wake Island
1001111,23,Saint Augustine,,Wake Island
1001111,23,Nassau,BSNAS,The Bahamas
1001111,23,Charleston,USCHS,Wake Island
1001111,23,Mayport,,Wake Island
1001111,23,Bimini Island,,The Bahamas
1001111,23,Clifton Point,BSCLP,The Bahamas
1001111,23,Fernandina Beach,USFEB,Wake Island
1001111,23,Georgetown,USGGE,Wake Island
1001111,23,Beaufort,,Wake Island
1001111,23,Nicholls Town,,The Bahamas
1001111,23,Kings Bay,USKBA,Wake Island
1001111,23,Jacksonville,,Wake Island
1001111,23,Port Royal,USPRL,Wake Island
1001111,23,Brunswick,USSSI,Wake Island
1001111,23,Port Everglades,USPEF,Wake Island
1001111,23,Savannah,USSAV,Wake Island
1001111,23,Darien,,Wake Island
1001111,23,Ocean Cay Terminal,,The Bahamas
1001111,23,Andros Town,BSASD,The Bahamas
1001111,23,Port Wentworth,USPWN,Wake Island
1001111,23,Miami,,Wake Island
1001111,23,Tampa,,Wake Island
1001111,23,Fort Myers,,Wake Island
1001111,23,Port Tampa,USPOT,Wake Island
1001111,23,Port Manatee,,Wake Island
1001111,23,Saint Petersburg,,Wake Island
1001111,23,Tarpon Springs,,Wake Island
1001111,23,Palmetto,USPMT,Wake Island
1001111,23,Pine Island,USPNI,Wake Island
1001111,23,Sarasota,USSRB,Wake Island
1001111,23,Clearwater,USCXI,Wake Island
1001111,23,Bocagrande,USBCG,Wake Island
1001111,23,Boca Grande,USBCG,Wake Island
1001111,23,Suwannee,,Wake Island
1001111,23,Cape Romano,,Wake Island
1001111,23,Sombrero Key,,Wake Island
1001111,23,Saint Marks,,Wake Island
1001111,23,Key West,USEYW,Wake Island
1001111,23,Marquesas Keys,,Wake Island
1001111,23,Carrabelle,USCRB,Wake Island
1001111,23,Saint George Island,,Wake Island
1001111,23,Apalachicola,USAAF,Wake Island
1001111,23,Tortuga Harbour,,Wake Island
1001111,23,Port St. Joe,USPSJ,Wake Island
1001111,23,Somerset,,Bermuda
1001111,23,Bermuda,,Bermuda
1001111,23,Hamilton,BMBDA,Bermuda
1001111,23,Saint George,BMSGE,Bermuda
1001111,23,Puerto Morelas,,Mexico
1001111,23,El Cuyo,,Mexico
1001111,23,Progreso,MXPGO,Mexico
1001111,23,Sisal,,Mexico
1001113,8,Ciudad Del Carmen,MXCME,Mexico
1001113,8,Campeche,,Mexico
1001113,8,Livingston,GTLIV,Guatemala
1001113,8,Santo Tomas de Castilla,GTSTC,Guatemala
1001113,8,Puerto Barrios,GTPBR,Guatemala
1001113,8,Stann Creek,,Belize
1001113,8,Belize,BZBZE,Belize
1001113,8,Corozal,,Belize
1001113,8,Puerto Cortes,HNPCR,Honduras
1001113,8,Chetumal,MXCTM,Mexico
1001113,8,Tela,HNTEA,Honduras
1001113,8,Utila Island,,Honduras
1001113,8,Puerto Este,,Honduras
1001113,8,La Ceiba,HNLCE,Honduras
1001113,8,Herrero Point,,Mexico
1001113,8,Coxen Bay,,Honduras
1001113,8,Puerto Castilla,HNPCA,Honduras
1001113,8,Trujillo,,Honduras
1001113,8,Guanaja Island,HNGJA,Honduras
1001113,8,Cozumel,MXCZM,Mexico
1001113,8,Islas Santanilla,,Honduras
1001114,6,Matthew Town,,The Bahamas
1001114,6,Baracoa,CUBCA,Cuba
1001114,6,Grand Turk,TCGDT,Turks and Caicos Islands
1001115,1,Guiuan,,Philippines
1001115,1,Borongan,PHBGV,Philippines
1001115,1,Gen Macarthur,,Philippines
1001115,1,Laoang,,Philippines
1001115,1,Numancia,,Philippines
1001115,1,Catbalogan,PHCTS,Philippines
1001115,1,Tacloban,PHTAC,Philippines
1001115,1,Tanauan,,Philippines
1001115,1,Talalora,,Philippines
1001115,1,Lagome,,Philippines
1001115,1,Calbayog,,Philippines
1001115,1,Virac Catanduanes Island,,Philippines
1001115,1,Liloan,,Philippines
1001115,1,Sogod,,Philippines
1001115,1,Baybay,,Philippines
1001115,1,Malitbog,,Philippines
1001115,1,Tabaco / Legaspi,PHTBC,Philippines
1001115,1,Leyte,,Philippines
1001115,1,Ormoc,,Philippines
1001115,1,Calubian,,Philippines
1001115,1,Sorsogon,,Philippines
1001115,1,Casiguran,,Philippines
1001115,1,Port Bello,,Philippines
1001115,1,Coal Harbor,,Philippines
1001115,1,Merida,,Philippines
1001115,1,Arevalo,,Philippines
1001115,1,Pilar,,Philippines
1001115,1,San Isidro,,Philippines
1001115,1,Maasin,,Philippines
1001115,1,Villaba,,Philippines
1001115,1,Isabel,PHISL,Philippines
1001115,1,Palompon,,Philippines
1001115,1,Bulan,,Philippines
1001115,1,Tabaco,,Philippines
1001115,1,Magallanes Bay,,Philippines
1001115,1,Legazpi,PHLGP,Philippines
1001115,1,Donsol,,Philippines
1001115,1,Masbate,PHMBT,Philippines
1001115,1,Masbate,,Philippines
1001115,1,Bogo,,Philippines
1001115,1,Tandoc,PHTDC,Philippines
1001115,1,Borbon,,Philippines
1001115,1,Sogod Bay,,Philippines
1001115,1,Carmen,,Philippines
1001115,1,Santa Fe,,Philippines
1001115,1,Port Barrera,,Philippines
1001115,1,Jetafe,,Philippines
1001115,1,Tuburan,,Philippines
1001115,1,Mercedes,,Philippines
1001115,1,Mandaue,,Philippines
1001115,1,Cebu,PHCEB,Philippines
1001115,1,Paracale,,Philippines
1001115,1,Sangi,PHSNG,Philippines
1001115,1,Sangi,PHTLD,Philippines
1001115,1,Jose Panganiban,PHJPM,Philippines
1001115,1,Dahikan,,Philippines
1001115,1,Pinamungajan,,Philippines
1001115,1,Cadiz,,Philippines
1001115,1,Port Ragay,,Philippines
1001115,1,Carlos,,Philippines
1001115,1,Palanan,,Philippines
1001115,1,Aloneros,,Philippines
1001115,1,Catanauan,,Philippines
1001115,1,Port Capiz,,Philippines
1001115,1,Silay,,Philippines
1001115,1,Hondagua / Siain,PHHON,Philippines
1001115,1,Bacolod,PHBCD,Philippines
1001115,1,Casiguaran,,Philippines
1001115,1,General Luna,,Philippines
1001115,1,Romblon Island,PHRLN,Philippines
1001115,1,Santa Cruz,,Philippines
1001115,1,Siain,,Philippines
1001115,1,Pulupandan,PHPUL,Philippines
1001115,1,Polillo Island,,Philippines
1001115,1,Unisan,,Philippines
1001115,1,Antimonan,PHATI,Philippines
1001115,1,Cartagena / Iloilo,PHCRT,Philippines
1001115,1,Port San Vicente,,Philippines
1001115,1,Port Balancan,,Philippines
1001115,1,Gasan,PHGAS,Philippines
1001115,1,Mauban,,Philippines
1001115,1,Odiongan,,Philippines
1001115,1,Pandan,,Philippines
1001115,1,Puerto Real,,Philippines
1001115,1,Baler,,Philippines
1001115,1,Myako Island,,Japan
1001115,1,Hirara,,Japan
1001115,1,Aparri,PHAPR,Philippines
1001115,1,Pinamalayan,,Philippines
1001115,1,Bongabong,,Philippines
1001115,1,San Jose de Buenavista,PHSJI,Philippines
1001115,1,Abulog,,Philippines
1001115,1,Basco,,Philippines
1001115,1,Calapan / Batangas,PHCLP,Philippines
1001115,1,Semirara Island,,Philippines
1001115,1,Batangas,PHBLG,Philippines
1001115,1,Tabangoa,PHTBG,Philippines
1001115,1,Calayan,,Philippines
1001115,1,Manila,PHMNL,Philippines
1001115,1,Ishigaki,,Japan
